Dealer_ID,Dealer_State,Make,Vehicle Category,Vehicle Colour,Listing Month,Transmission Type,Fuel Type,Cylinders,Engine Size,CO2 Emissions
D054,QLD,HONDA,SUV - SMALL,Black,Dec,AV7,X,4,1.8,177
D011,VIC,SUBARU,COMPACT,Black,Jan,AV6,X,4,2,175
D021,QLD,BMW,STATION WAGON - SMALL,Blue,Apr,AS8,Z,4,2,213
D055,QLD,MAZDA,TWO-SEATER,Grey,Jan,AS6,Z,4,2,235
D013,Unknown,SUBARU,SUV - SMALL,White,Apr,M6,X,4,,223
D039,NSW,TOYOTA,SUV - STANDARD,Silver,Jul,AS8,X,6,3.5,242
D056,WA,BENTLEY,COMPACT,White,Jun,AS8,Z,8,4,307
D003,WA,TOYOTA,SUV - STANDARD,Blue,Oct,AS6,X,6,3.5,264
D015,VIC,TOYOTA,SUV - STANDARD,Silver,Oct,AS5,X,6,4,298
D007,QLD,LEXUS,MID-SIZE,Silver,Nov,,X,4,2.5,136
D053,WA,LAND ROVER,SUV - STANDARD,Yellow,Jun,AS8,Z,6,3,291
D056,Unknown,AUDI,COMPACT,Red,Aug,AM8,Z,6,3,232
D047,VIC,ASTON MARTIN,TWO-SEATER,Silver,Dec,A8,Z,8,4,264
D045,WA,KIA,COMPACT,Silver,Jul,AS6,X,4,,175
D011,VIC,MINI,SUBCOMPACT,Yellow,Jan,AS6,Z,3,1.5,184
D009,NSW,FIAT,STATION WAGON - SMALL,White,Dec,M6,X,4,1.4,193
D001,WA,FORD,MID-SIZE,Yellow,Apr,AS6,X,6,2.7,270
D059,NSW,RAM,PICKUP TRUCK - STANDARD,White,Jul,A6,X,8,5.7,361
D024,SA,LINCOLN,MID-SIZE,Black,Oct,AS6,X,6,3.7,262
D057,VIC,BMW,SUBCOMPACT,Black,Dec,AM7,Z,8,4.4,514.5
D024,SA,MINI,MID-SIZE,Grey,Jun,M6,Z,4,2,228
D031,QLD,JAGUAR,TWO-SEATER,Black,Jul,AS8,Z,6,3,265
D049,QLD,SUBARU,SUV - SMALL,White,Dec,AS5,X,6,3.6,301
D009,NSW,HYUNDAI,COMPACT,Black,Aug,,X,4,2,361.6
D007,QLD,CHEVROLET,SUV - SMALL,Black,Mar,A9,X,4,2,232
D040,QLD,ACURA,COMPACT,Silver,Mar,AM8,Z,4,2.4,189
D033,VIC,HONDA,STATION WAGON - SMALL,White,Mar,AV,X,4,1.5,150
D027,VIC,FORD,PICKUP TRUCK - STANDARD,Black,Dec,AS10,X,8,5,334
D004,QLD,MAZDA,COMPACT,White,Oct,M6,X,4,2,175
D048,NSW,ACURA,SUV - SMALL,Red,Dec,AM7,Z,6,3,210
D027,VIC,DODGE,MID-SIZE,White,Jun,A8,X,6,3.6,258
D052,NSW,PORSCHE,MINICOMPACT,Red,Dec,,Z,6,3,232
D039,NSW,JAGUAR,TWO-SEATER,Grey,Apr,AS8,Z,4,2,215
D012,SA,CHEVROLET,SUV - SMALL,,May,M6,X,4,1.4,194
D006,TAS,GENESIS,FULL-SIZE,Black,Sep,AS8,Z,6,3.3,279
D039,NSW,PORSCHE,TWO-SEATER,Red,Feb,AM7,Z,4,2.5,249
D017,VIC,PORSCHE,MINICOMPACT,Red,Feb,M7,Z,6,3.8,260
D021,QLD,MINI,MID-SIZE,White,Dec,M6,Z,8,2,220
D046,WA,FORD,PICKUP TRUCK - STANDARD,Silver,Dec,AS10,E,8,5,325
D028,NSW,LAND ROVER,SUV - STANDARD,Silver,Jan,AS8,D,6,3,279
D034,VIC,PORSCHE,TWO-SEATER,Silver,Apr,M6,Z,4,2,229
D003,WA,TOYOTA,PICKUP TRUCK - STANDARD,Black,Jul,AS6,X,8,5.7,371
D023,TAS,JEEP,SUV - STANDARD,Silver,Feb,A8,D,6,3,268
D030,QLD,JAGUAR,TWO-SEATER,Silver,Jul,AS8,Z,6,3,265
D049,QLD,LAND ROVER,SUV - SMALL,Grey,Aug,,Z,4,2,225
D039,NSW,DODGE,FULL-SIZE,Silver,May,A8,X,8,5.7,289
D050,NSW,CHEVROLET,SUV - STANDARD,Yellow,May,A10,Z,8,6.2,327
D044,NSW,TOYOTA,MINIVAN,Grey,Jan,AS8,X,6,3.5,274
D059,NSW,GMC,PICKUP TRUCK - STANDARD,,Jun,A8,X,8,5.3,314
D028,NSW,FORD,PICKUP TRUCK - STANDARD,Grey,Dec,AS6,X,6,3.7,308
D006,TAS,TOYOTA,SUV - SMALL,Grey,Jul,AV6,X,4,2.5,140
D034,VIC,CHEVROLET,SUV - STANDARD,Red,May,A9,X,6,3.6,276
D046,WA,INFINITI,MID-SIZE,Grey,Jul,AS7,Z,8,5.6,283
D001,WA,GMC,PICKUP TRUCK - STANDARD,Silver,Dec,A10,Z,8,6.2,326
D016,NSW,LAMBORGHINI,TWO-SEATER,,Feb,AM7,Z,10,3,350
D052,NSW,PORSCHE,MINICOMPACT,Blue,Jun,AM7,Z,6,3,233
D015,VIC,CHEVROLET,TWO-SEATER,Red,Oct,M7,Z,8,6.2,312
D007,QLD,CHEVROLET,MID-SIZE,White,Dec,AS6,D,4,2,192
D004,QLD,CHEVROLET,FULL-SIZE,Unknown,Jul,AS6,E,6,3,232
D020,QLD,CHEVROLET,PICKUP TRUCK - SMALL,White,Jan,A6,D,,2.8,315
D038,VIC,HONDA,MID-SIZE,Unknown,Mar,M6,X,4,2,176
D001,WA,KIA,MID-SIZE,White,May,AM6,X,4,2,133
D038,VIC,LAMBORGHINI,TWO-SEATER,Blue,Nov,AM7,Z,10,5.2,337
D021,Unknown,DODGE,FULL-SIZE,Red,Jun,A5,X,8,5.7,302
D052,NSW,MAZDA,SUV - SMALL,Grey,Apr,AS6,X,4,2.5,242
D034,VIC,MERCEDES-BENZ,SUV - STANDARD,Silver,Nov,AS7,Z,8,5.5,410.5
D011,VIC,BMW,COMPACT,Grey,Apr,AM7,Z,6,3,290
D012,SA,LAMBORGHINI,TWO-SEATER,Red,Jan,AM7,Z,12,6.25,410.5
D043,QLD,MINI,MINICOMPACT,White,Oct,M6,Z,,1.5,170
D012,SA,BMW,FULL-SIZE,,Feb,AS8,Z,6,3,237
D057,VIC,JAGUAR,TWO-SEATER,Grey,Jun,AS8,Z,8,5,294
D008,WA,BMW,SUBCOMPACT,Silver,Oct,M6,Z,6,3,267
D021,QLD,CADILLAC,MID-SIZE,Orange,Oct,AS8,Z,4,2,229
D012,SA,MERCEDES-BENZ,SPECIAL PURPOSE VEHICLE,White,Mar,A7,Z,4,2,251
D004,QLD,KIA,SUV - SMALL,Orange,Jul,AS6,X,4,2,259
D001,WA,LINCOLN,SUV - SMALL,Black,Apr,AS6,X,6,3.7,278
D053,WA,BMW,MID-SIZE,Green,May,AS8,Z,4,2,207
D051,NSW,HONDA,FULL-SIZE,Red,Oct,AV,X,4,1.5,162
D027,VIC,BENTLEY,SUV - STANDARD,,Mar,AS8,Z,12,6,370
D058,VIC,AUDI,SUBCOMPACT,Black,Sep,AM6,Z,4,2,222
D031,QLD,CHEVROLET,PICKUP TRUCK - STANDARD,Blue,Mar,A8,X,8,5.3,309
D057,VIC,VOLKSWAGEN,STATION WAGON - SMALL,Blue,Jul,M6,X,4,1.8,218
D017,VIC,MAZDA,MID-SIZE,Red,Nov,AS6,X,4,2.5,208
D005,NSW,KIA,MID-SIZE,Grey,Nov,M6,X,4,2,180
D015,VIC,BMW,SUV - STANDARD,White,Oct,AS8,Z,8,4.4,320
D008,WA,KIA,MID-SIZE,Yellow,Sep,A6,X,4,1.8,191
D037,NSW,MITSUBISHI,COMPACT,Blue,Aug,AV,X,3,1.2,139
D034,VIC,TOYOTA,COMPACT,White,Jun,AS7,X,4,2,189
D046,WA,BMW,SUV - SMALL,Black,May,,Z,4,2,209
D045,WA,NISSAN,SUV - SMALL,Red,May,AV,X,4,2.5,192
D002,VIC,JAGUAR,MID-SIZE,Red,Jan,AS8,D,4,2,186
D029,NSW,MASERATI,SUBCOMPACT,Silver,Jul,AS6,Z,8,4.7,357
D007,QLD,VOLVO,STATION WAGON - SMALL,Silver,Oct,AS8,X,4,2,226
D006,TAS,BMW,COMPACT,Black,Dec,AS8,Z,6,3,223
D005,NSW,CHEVROLET,MID-SIZE,Green,Jan,AV,X,4,1.8,121
D012,SA,HYUNDAI,MID-SIZE,Blue,Jan,M6,X,4,2,198
D009,NSW,MITSUBISHI,STATION WAGON - SMALL,Grey,Apr,M5,X,4,2,198
D035,VIC,INFINITI,SUV - STANDARD,Orange,Sep,AS7,Z,8,5.6,338
D019,WA,TOYOTA,STATION WAGON - SMALL,White,Mar,M5,X,4,1.8,189
D056,WA,VOLKSWAGEN,MID-SIZE,White,Jan,AM6,X,6,3.6,243
D033,VIC,TOYOTA,SUV - STANDARD,Black,Jul,AV,X,4,2.5,156
D019,WA,VOLVO,MID-SIZE,Silver,Apr,AS6,X,6,3,258
D028,NSW,FORD,PICKUP TRUCK - STANDARD,Blue,Sep,AS10,X,8,,305
D025,WA,CHEVROLET,MID-SIZE,Blue,Jul,AV,X,4,1.8,122
D016,NSW,FORD,SUV - STANDARD,Black,Mar,A6,E,8,5.4,346
D013,QLD,BMW,SUV - STANDARD,Red,Jan,AS8,Z,8,4.4,343
D058,VIC,FORD,VAN - CARGO,Grey,Oct,A4,X,8,,396
D027,VIC,MINI,TWO-SEATER,White,Mar,A6,Z,4,1.6,191
D036,NSW,GMC,SUV - STANDARD,Black,Aug,A6,X,4,2.5,239
D047,VIC,SUBARU,SUV - SMALL,Black,Jun,AV6,X,6,3,246
D006,TAS,AUDI,MID-SIZE,Red,Jun,AM7,Z,6,3,226
D045,WA,LAND ROVER,SUV - STANDARD,Silver,Oct,AS8,Z,8,5,365
D023,TAS,INFINITI,MID-SIZE,White,Mar,AS7,Z,8,5.6,301
D043,QLD,ALFA ROMEO,MID-SIZE,White,Nov,A8,Z,4,2,217
D027,VIC,MINI,MID-SIZE,Blue,Sep,M6,Z,,,197
D008,WA,BMW,MID-SIZE,Silver,Mar,AS8,Z,8,4.4,273
D015,VIC,TOYOTA,SUV - SMALL,White,Apr,AS6,X,4,2.5,205
D059,NSW,MERCEDES-BENZ,SUBCOMPACT,Black,Apr,AS7,Z,6,3.5,242
D059,NSW,MINI,COMPACT,Orange,Feb,M6,Z,4,1.6,179
D035,VIC,SUBARU,SUV - SMALL,Unknown,Feb,AV8,X,4,2.4,213
D005,NSW,GMC,PICKUP TRUCK - STANDARD,Black,Aug,A6,X,8,5.3,306
D045,WA,BMW,COMPACT,Grey,May,A8,Z,6,3,221
D031,QLD,PORSCHE,SUV - STANDARD,Red,Nov,A8,Z,6,3.6,296
D042,WA,GMC,PICKUP TRUCK - STANDARD,Unknown,Apr,A8,X,8,5.3,327
D031,QLD,LEXUS,MID-SIZE,Grey,Dec,AS8,Z,6,3.5,237
D016,NSW,BUICK,MID-SIZE,White,May,AS6,Z,4,2,252
D046,WA,MASERATI,SUV - STANDARD,Blue,Jun,AS8,Z,6,,324
D041,VIC,SUBARU,MINICOMPACT,Black,Dec,M6,Z,4,2,231
D008,WA,TOYOTA,SUV - STANDARD,Yellow,Sep,AV6,X,6,3.5,195
D051,NSW,JEEP,SUV - SMALL,White,Aug,A9,X,4,2.4,345
D007,QLD,BMW,FULL-SIZE,Grey,Mar,AS8,Z,8,4.4,290
D006,TAS,KIA,FULL-SIZE,Silver,Nov,AS6,X,4,2,230
D059,NSW,KIA,COMPACT,Red,May,AS6,X,4,1.6,175
D049,QLD,FORD,SUBCOMPACT,Grey,Apr,,Z,8,5.2,392
D034,VIC,LEXUS,SUBCOMPACT,Grey,Jul,AS6,Z,6,3.5,258
D048,NSW,MERCEDES-BENZ,SUV - STANDARD,Grey,Nov,AS7,Z,6,3,276
D043,QLD,FORD,PICKUP TRUCK - STANDARD,White,Feb,,X,6,2.7,260
D046,WA,CHEVROLET,STATION WAGON - SMALL,Orange,Sep,M5,X,4,1.8,190
D021,QLD,MERCEDES-BENZ,SUV - STANDARD,White,May,AS7,Z,6,3,322
D033,VIC,FORD,SPECIAL PURPOSE VEHICLE,Silver,Nov,AS6,X,4,2.5,243
D008,WA,AUDI,COMPACT,Silver,Apr,AS6,Z,4,2,240
D013,QLD,TOYOTA,MID-SIZE,White,Aug,AS8,X,4,2.5,172
D051,NSW,BMW,COMPACT,,Nov,AM7,Z,8,4.4,344
D041,VIC,SUBARU,SUV - SMALL,Black,Jul,AV,X,4,2.5,198
D004,QLD,NISSAN,MID-SIZE,Green,Sep,AV,X,4,2.5,176
D031,QLD,AUDI,SUV - SMALL,Silver,Sep,AS8,Z,4,2,205
D042,WA,FORD,PICKUP TRUCK - STANDARD,Blue,Jun,A6,E,6,3.5,278
D045,WA,ACURA,SUV - SMALL,White,May,AS9,Z,6,3.5,254
D002,VIC,FORD,SUBCOMPACT,Brown,Nov,M6,X,8,5,292
D025,WA,RAM,PICKUP TRUCK - STANDARD,White,Aug,A8,X,6,3.6,274
D054,QLD,BUICK,SUV - STANDARD,Grey,Mar,,X,6,3.6,290
D047,VIC,GMC,SUV - STANDARD,Orange,Aug,A6,X,8,5.3,317
D030,QLD,PORSCHE,FULL-SIZE,Unknown,Oct,AM7,Z,8,4.8,292
D055,QLD,FORD,PICKUP TRUCK - STANDARD,Silver,Jul,AS10,D,6,3,264
D048,NSW,FORD,PICKUP TRUCK - STANDARD,Yellow,Oct,AS10,X,8,5,347
D035,VIC,FORD,SUV - SMALL,White,Oct,AS6,X,4,2.5,226
D015,VIC,BMW,SUV - SMALL,Blue,Mar,AS8,Z,6,3,245
D033,VIC,BMW,COMPACT,White,Nov,AS8,Z,8,4.4,283
D014,WA,FORD,SUBCOMPACT,Silver,Aug,M6,X,4,2.3,217
D049,QLD,FORD,PICKUP TRUCK - STANDARD,Black,Jun,AS10,E,8,5,290
D032,TAS,LEXUS,SUBCOMPACT,Grey,Apr,AS6,Z,6,3.5,262
D054,QLD,NISSAN,MINIVAN,Red,May,AV,X,6,3.5,242
D051,NSW,PORSCHE,MINICOMPACT,Black,May,M7,Z,6,3.4,251
D053,WA,MAZDA,SUV - SMALL,White,Feb,AS6,X,4,2.5,204
D020,QLD,VOLKSWAGEN,COMPACT,Silver,Jan,,Z,6,3.6,271
D010,VIC,FORD,COMPACT,Red,Dec,AS6,X,3,1,176
D055,QLD,HYUNDAI,SUV - SMALL,,Oct,AS6,X,4,2,241
D033,VIC,PORSCHE,MINICOMPACT,White,May,AM7,Z,6,3.8,253
D059,NSW,MAZDA,MINIVAN,Grey,Jul,AS5,X,4,2.5,226
D018,NSW,NISSAN,STATION WAGON - SMALL,Red,May,M6,X,4,2,217
D060,NSW,MITSUBISHI,STATION WAGON - SMALL,,Aug,AV6,X,4,2,191
D058,VIC,BMW,TWO-SEATER,Grey,Nov,AS8,Z,4,2,209
D031,QLD,VOLVO,STATION WAGON - SMALL,Black,Sep,AS8,X,4,2,193
D019,WA,HONDA,TWO-SEATER,Red,Apr,M6,X,4,1.5,169
D012,SA,TOYOTA,MID-SIZE,White,Oct,AV,X,4,1.8,110
D017,VIC,VOLVO,SUV - SMALL,Blue,Mar,AS6,X,5,2.5,237
D012,SA,DODGE,FULL-SIZE,Yellow,Mar,A8,Z,8,6.2,339
D036,NSW,MERCEDES-BENZ,SUBCOMPACT,White,May,A9,Z,8,4,306
D050,NSW,JAGUAR,COMPACT,White,Sep,AS8,Z,4,2,200
D035,VIC,GMC,PICKUP TRUCK - STANDARD,Silver,Feb,A8,X,8,5.3,303
D016,NSW,DODGE,FULL-SIZE,White,Nov,A5,X,6,3.6,271
D007,QLD,FORD,SUV - STANDARD,Grey,Apr,AS6,X,6,3.5,299
D020,QLD,CHEVROLET,SUV - SMALL,Black,Oct,A6,X,4,2.4,230
D046,WA,MERCEDES-BENZ,SUV - SMALL,Silver,Jul,AS7,Z,6,3.5,258
D036,NSW,BMW,SUV - SMALL,White,May,AS8,Z,4,2,238
D056,WA,CHEVROLET,PICKUP TRUCK - STANDARD,Silver,Aug,A6,E,8,5.3,286
D048,NSW,TOYOTA,SUV - SMALL,White,May,AS6,X,4,2.7,242
D019,WA,VOLVO,SUV - SMALL,Silver,Dec,AS6,X,6,3.2,258
D053,WA,GMC,SUV - STANDARD,Blue,Mar,A6,X,8,5.3,314
D052,NSW,TOYOTA,MID-SIZE,White,May,,X,4,2.5,113
D010,VIC,PORSCHE,SUV - STANDARD,,Mar,A8,Z,8,4.8,334
D006,TAS,FORD,MID-SIZE,Black,Dec,AS6,X,,,210
D008,WA,BMW,COMPACT,Silver,Sep,M6,Z,4,2,200
D036,NSW,LEXUS,COMPACT,Orange,Aug,AS6,Z,6,3.5,258
D017,VIC,MERCEDES-BENZ,SUBCOMPACT,White,Nov,AM7,Z,4,2,199
D044,NSW,GMC,PICKUP TRUCK - STANDARD,Black,Sep,A6,X,8,5.3,298
D020,QLD,CHEVROLET,SUV - SMALL,Black,Jan,A6,X,4,2.4,209
D014,WA,HYUNDAI,SUV - SMALL,White,Sep,AS6,X,4,2,239
D051,NSW,TOYOTA,MINIVAN,Silver,May,AS8,X,6,3.5,274
D012,SA,PORSCHE,MINICOMPACT,Grey,Dec,,Z,6,3.4,246
D029,Unknown,INFINITI,MID-SIZE,Silver,Jun,AS7,Z,6,3.7,274
D049,QLD,ALFA ROMEO,MID-SIZE,Black,Jul,A8,Z,4,2,205
D043,QLD,HYUNDAI,COMPACT,Black,Jun,M6,X,4,2,226
D024,SA,LAMBORGHINI,TWO-SEATER,Silver,Aug,AM7,Z,12,,410.5
D022,VIC,MERCEDES-BENZ,COMPACT,Grey,Jul,AS7,Z,8,4,268
D035,VIC,BMW,COMPACT,Red,Sep,M6,Z,6,3,242
D041,VIC,VOLKSWAGEN,SUV - SMALL,Unknown,Jul,AS8,X,4,2,233
D008,WA,FIAT,SUV - SMALL,White,Aug,A9,X,4,2.4,224
D021,QLD,NISSAN,PICKUP TRUCK - STANDARD,Black,May,AS9,X,6,3.8,273
D053,WA,FORD,VAN - PASSENGER,Orange,Jun,AS6,X,6,3.7,356
D011,VIC,NISSAN,PICKUP TRUCK - STANDARD,White,Aug,AS7,X,8,5.6,315
D008,WA,CHEVROLET,MID-SIZE,White,Feb,,Z,4,5.6,212
D025,WA,FORD,PICKUP TRUCK - STANDARD,Blue,Mar,A6,X,6,3.7,283
D032,TAS,MINI,TWO-SEATER,White,Oct,AS6,Z,4,3.52,186
D053,WA,AUDI,SUV - SMALL,Silver,Jan,AM8,Z,6,3,270
D010,VIC,LINCOLN,FULL-SIZE,Grey,Nov,AS6,X,12,3.7,287
D027,VIC,TOYOTA,COMPACT,White,Sep,AS6,X,4,1.5,155
D052,NSW,MAZDA,COMPACT,Blue,Sep,M6,X,4,2.5,194
D033,VIC,HYUNDAI,SUV - SMALL,Black,Apr,AS6,X,4,2.4,255
D018,NSW,AUDI,SUV - SMALL,White,Apr,AS8,Z,6,3,262
D004,QLD,FORD,PICKUP TRUCK - STANDARD,Red,Aug,AS6,X,8,5,347
D034,VIC,CHEVROLET,SUBCOMPACT,Red,Aug,AS8,Z,8,6.2,273
D015,VIC,MERCEDES-BENZ,STATION WAGON - MID-SIZE,Red,May,A9,Z,8,4,299
D017,VIC,KIA,STATION WAGON - SMALL,White,Jun,AS6,X,4,2,206
D013,QLD,MAZDA,MINIVAN,,Apr,M6,X,4,2.5,229
D045,WA,PORSCHE,MINICOMPACT,Yellow,Jul,M7,Z,6,3.8,253
D010,VIC,TOYOTA,MID-SIZE,Black,Feb,AS8,X,6,3.5,210
D019,WA,TOYOTA,MID-SIZE,Grey,Sep,AS8,X,6,3.5,220
D049,QLD,CADILLAC,COMPACT,White,Nov,,Z,4,2,240
D019,WA,DODGE,MID-SIZE,Black,Feb,M6,Z,8,6.2,352
D003,WA,CHEVROLET,PICKUP TRUCK - STANDARD,Silver,Jul,A6,X,8,5.3,299
D059,NSW,DODGE,MID-SIZE,White,Nov,M6,X,4,2.4,202
D013,QLD,HYUNDAI,COMPACT,White,Jan,M6,X,4,1.6,196
D040,QLD,FORD,SUBCOMPACT,White,Oct,AS6,X,4,2.3,239
D001,WA,DODGE,MID-SIZE,Silver,Nov,A8,Z,8,6.2,339
D042,WA,ROLLS-ROYCE,FULL-SIZE,Grey,Dec,,Z,12,6.25,396
D006,TAS,ASTON MARTIN,TWO-SEATER,Silver,May,AM7,Z,8,4.7,343
D017,VIC,JEEP,SUV - SMALL,Unknown,Mar,A9,X,4,2.4,251
D047,VIC,KIA,STATION WAGON - SMALL,White,Apr,AS6,X,4,1.6,198
D001,WA,CHEVROLET,SUBCOMPACT,White,Mar,M5,X,4,1.2,159
D001,WA,ASTON MARTIN,MINICOMPACT,White,Jun,A8,Z,12,,312
D021,QLD,PORSCHE,FULL-SIZE,White,Oct,AM7,Z,8,4.8,294
D039,NSW,FORD,SUBCOMPACT,White,Nov,AS10,X,8,5,291
D005,NSW,PORSCHE,SUV - STANDARD,Black,Apr,A8,Z,8,4.8,358
D038,VIC,GMC,PICKUP TRUCK - SMALL,Silver,Feb,A6,D,4,2.8,280
D011,VIC,PORSCHE,TWO-SEATER,White,Oct,M6,Z,6,3.4,246
D029,NSW,PORSCHE,SUV - SMALL,Green,Feb,A7,Z,6,3,287
D003,WA,MINI,MINICOMPACT,Grey,Sep,M6,Z,4,1.6,186
D001,WA,MAZDA,TWO-SEATER,Black,Nov,M6,Z,4,2,364.8
D024,SA,HONDA,COMPACT,Grey,Nov,M6,Z,4,2.4,216
D031,QLD,AUDI,TWO-SEATER,White,Oct,AM7,Z,10,5.2,304
D042,WA,FORD,PICKUP TRUCK - STANDARD,White,Mar,AS10,X,6,3.5,297
D053,WA,MINI,STATION WAGON - SMALL,Red,Apr,AS8,Z,3,1.5,215
D029,NSW,VOLKSWAGEN,COMPACT,White,Nov,AS8,X,4,1.4,162
D017,VIC,DODGE,MID-SIZE,Grey,Jun,A8,Z,8,6.2,339
D003,WA,PORSCHE,MINICOMPACT,White,Jun,AM7,Z,6,3,231
D016,NSW,CHEVROLET,SUV - STANDARD,Silver,May,A10,Z,8,,325
D055,QLD,CHEVROLET,VAN - PASSENGER,White,May,A6,X,16,6,410.5
D003,WA,MAZDA,TWO-SEATER,Silver,Dec,M5,Z,4,2,221
D052,NSW,BMW,SUV - SMALL,Silver,Nov,AS8,Z,6,3,235
D056,WA,AUDI,MID-SIZE,Grey,Oct,AM7,Z,8,4,269
D059,NSW,BMW,FULL-SIZE,Silver,Oct,AS8,Z,6,3,241
D008,WA,FORD,PICKUP TRUCK - STANDARD,Black,Jul,AS10,X,8,5,287
D030,QLD,BMW,COMPACT,Green,Sep,AM7,Z,6,3,294
D043,QLD,JEEP,SUV - SMALL,Grey,Nov,A9,X,4,2,214
D034,VIC,INFINITI,MID-SIZE,Silver,Feb,AS7,Z,6,3,256
D037,NSW,NISSAN,PICKUP TRUCK - SMALL,,Jun,A5,X,6,4,315
D020,QLD,TOYOTA,MID-SIZE,Red,Aug,AV,X,4,1.8,168
D012,SA,BMW,SUBCOMPACT,Silver,Dec,AS8,Z,8,4.4,270
D018,NSW,LEXUS,COMPACT,Silver,May,AS8,Z,8,5,293
D017,VIC,MASERATI,SUV - STANDARD,White,Mar,AS8,Z,8,3.8,360
D052,NSW,FIAT,MINICOMPACT,Blue,Jul,A6,X,4,1.4,200
D010,VIC,DODGE,MINIVAN,Black,Nov,A6,E,6,3.6,274
D011,VIC,LINCOLN,MID-SIZE,Red,May,AS6,X,6,3.7,279
D026,NSW,BMW,FULL-SIZE,Black,Sep,A8,Z,8,4.4,292
D047,VIC,LAND ROVER,SUV - STANDARD,White,Nov,AS8,Z,8,5,347
D027,VIC,JAGUAR,SUV - SMALL,,Oct,AS8,D,4,2,218
D029,NSW,ACURA,SUV - SMALL,Black,Sep,AS6,Z,,3.5,255
D005,NSW,NISSAN,COMPACT,Silver,Dec,A4,X,4,1.6,186
D015,VIC,GMC,PICKUP TRUCK - STANDARD,White,Nov,A8,X,8,5.3,294
D006,TAS,GMC,SUV - SMALL,White,Dec,A6,X,6,3.6,290
D034,VIC,ACURA,MID-SIZE,Green,Dec,AS6,Z,6,3.5,230
D043,QLD,ROLLS-ROYCE,FULL-SIZE,Silver,Nov,AS8,Z,12,6.25,397
D050,NSW,RAM,PICKUP TRUCK - STANDARD,White,Jul,A8,X,6,3.6,290
D028,NSW,FORD,PICKUP TRUCK - STANDARD,Silver,Nov,AS6,X,6,3.5,324
D045,WA,VOLKSWAGEN,COMPACT,White,Apr,M5,X,4,1.8,198
D027,VIC,VOLVO,MID-SIZE,White,Aug,AS6,X,6,3.2,235
D004,QLD,FORD,PICKUP TRUCK - STANDARD,Silver,Oct,AS6,X,8,5,341
D014,WA,CHEVROLET,PICKUP TRUCK - STANDARD,White,Apr,A6,X,6,4.3,290
D050,NSW,TOYOTA,MID-SIZE,White,Jun,AV,X,4,1.8,174
D045,WA,BMW,SUBCOMPACT,Green,Jan,AS8,Z,4,2,200
D028,NSW,KIA,SUV - SMALL,Black,Aug,AS6,X,4,2,261
D043,QLD,GMC,SUV - STANDARD,,Dec,A6,X,4,2.5,239
D034,VIC,DODGE,MID-SIZE,Blue,Apr,M6,Z,8,6.25,307
D032,TAS,CADILLAC,FULL-SIZE,Blue,Mar,AS6,Z,6,,302
D030,QLD,CHEVROLET,SUV - SMALL,Red,Mar,A6,X,4,2.4,221
D035,VIC,BMW,SUBCOMPACT,Black,May,M6,Z,6,3,250
D049,QLD,FORD,SUV - SMALL,Silver,Jul,AS6,X,4,,228
D054,QLD,CHEVROLET,PICKUP TRUCK - SMALL,White,Aug,A6,X,4,2.5,267
D047,VIC,HYUNDAI,SUV - SMALL,Black,Apr,AS6,X,6,3.3,287
D020,QLD,LINCOLN,SUV - SMALL,Silver,Sep,AS8,X,4,2.3,230
D036,NSW,BMW,COMPACT,Black,Apr,AM7,Z,6,3,284
D008,WA,HONDA,SUV - SMALL,Grey,Aug,AV,X,4,2.4,186
D049,QLD,LAMBORGHINI,TWO-SEATER,White,Jan,AM7,Z,6,5.2,370
D011,VIC,CHEVROLET,MID-SIZE,Silver,Aug,A6,X,4,1.4,177
D046,WA,BMW,SUV - STANDARD,Black,May,AS8,Z,6,3,270
D043,QLD,HONDA,MINIVAN,Red,Aug,A6,X,6,3.5,251
D058,VIC,LEXUS,SUV - SMALL,,Oct,AV6,X,4,2.5,176
D045,WA,RAM,PICKUP TRUCK - STANDARD,Silver,Sep,A8,X,6,3.6,280
D011,VIC,BUICK,SUV - SMALL,Blue,Jul,A6,Z,4,2,248
D047,VIC,NISSAN,MID-SIZE,Red,Apr,AV,X,4,1.8,166
D058,VIC,CHEVROLET,COMPACT,Grey,Nov,M6,X,4,1.4,173
D016,NSW,LEXUS,MID-SIZE,White,Mar,,Z,6,3.5,244
D040,QLD,TOYOTA,MINIVAN,Silver,Apr,AS8,X,6,3.5,274
D027,VIC,HYUNDAI,SUV - SMALL,Red,Aug,,X,6,3.3,269
D032,TAS,CHEVROLET,MID-SIZE,Grey,Sep,AS6,X,4,1.4,175
D014,WA,GMC,PICKUP TRUCK - STANDARD,Grey,Jun,A8,X,4,2.7,275
D032,TAS,CHEVROLET,SUV - STANDARD,White,Sep,A6,X,8,5.3,304
D006,TAS,MASERATI,MID-SIZE,Black,Mar,AS8,Z,6,3,295
D052,NSW,FORD,PICKUP TRUCK - STANDARD,Blue,Jul,AS6,X,,3.3,259
D052,NSW,MERCEDES-BENZ,SUV - STANDARD,White,May,A7,Z,8,4.7,370
D042,WA,FORD,MID-SIZE,Silver,Oct,AS6,X,4,1.5,193
D052,NSW,PORSCHE,MINICOMPACT,Green,Mar,AM7,Z,6,3,232
D023,TAS,VOLKSWAGEN,COMPACT,White,Jun,M6,Z,4,2,191
D038,VIC,BMW,FULL-SIZE,Black,Feb,AS8,Z,4,2,209
